time,in,out,camera_id,posture,alert
2025-09-15 23:48:53,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:53,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:53,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:54,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:54,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:54,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:55,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:55,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:55,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:57,0,0,store_front,Unknown,Inactivity
2025-09-15 23:48:57,0,0,store_front,Unknown,
2025-09-15 23:48:57,0,0,store_front,Unknown,
2025-09-15 23:48:57,0,0,store_front,Unknown,
2025-09-15 23:48:58,0,0,store_front,Unknown,
2025-09-15 23:48:58,0,0,store_front,Unknown,
2025-09-15 23:48:58,0,0,store_front,Unknown,
2025-09-15 23:48:59,0,0,store_front,Unknown,
2025-09-15 23:48:59,0,0,store_front,Unknown,
2025-09-15 23:48:59,0,0,store_front,Unknown,
2025-09-15 23:49:00,0,0,store_front,Unknown,
2025-09-15 23:49:00,0,0,store_front,Unknown,
2025-09-15 23:49:00,0,0,store_front,Unknown,
2025-09-15 23:49:00,0,0,store_front,Unknown,
2025-09-15 23:49:01,0,0,store_front,Unknown,
2025-09-15 23:49:01,0,0,store_front,Unknown,
2025-09-15 23:49:01,0,0,store_front,Unknown,
2025-09-15 23:49:02,0,0,store_front,Unknown,
2025-09-15 23:49:02,0,0,store_front,Unknown,
2025-09-15 23:49:02,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:03,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:03,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:03,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:04,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:04,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:04,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:04,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:05,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:05,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:05,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:06,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:06,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:06,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:07,0,0,store_front,Unknown,
2025-09-15 23:49:07,0,0,store_front,Unknown,
2025-09-15 23:49:07,0,0,store_front,Unknown,
2025-09-15 23:49:07,0,0,store_front,Unknown,
2025-09-15 23:49:08,0,0,store_front,Unknown,
2025-09-15 23:49:08,0,0,store_front,Unknown,
2025-09-15 23:49:08,0,0,store_front,Unknown,
2025-09-15 23:49:08,0,0,store_front,Unknown,
2025-09-15 23:49:09,0,0,store_front,Unknown,
2025-09-15 23:49:09,0,0,store_front,Unknown,
2025-09-15 23:49:09,0,0,store_front,Unknown,
2025-09-15 23:49:10,0,0,store_front,Unknown,
2025-09-15 23:49:10,0,0,store_front,Unknown,
2025-09-15 23:49:10,0,0,store_front,Unknown,
2025-09-15 23:49:10,0,0,store_front,Unknown,
2025-09-15 23:49:11,0,0,store_front,Unknown,
2025-09-15 23:49:11,0,0,store_front,Unknown,
2025-09-15 23:49:11,0,0,store_front,Unknown,
2025-09-15 23:49:12,0,0,store_front,Unknown,
2025-09-15 23:49:12,0,0,store_front,Unknown,
2025-09-15 23:49:12,0,0,store_front,Unknown,
2025-09-15 23:49:12,0,0,store_front,Unknown,
2025-09-15 23:49:13,0,0,store_front,Unknown,
2025-09-15 23:49:13,0,0,store_front,Unknown,
2025-09-15 23:49:13,0,0,store_front,Unknown,
2025-09-15 23:49:13,0,0,store_front,Unknown,
2025-09-15 23:49:14,0,0,store_front,Unknown,
2025-09-15 23:49:14,0,0,store_front,Unknown,
2025-09-15 23:49:15,0,0,store_front,Unknown,
2025-09-15 23:49:15,0,0,store_front,Unknown,
2025-09-15 23:49:15,0,0,store_front,Unknown,
2025-09-15 23:49:16,0,0,store_front,Unknown,
2025-09-15 23:49:16,0,0,store_front,Unknown,
2025-09-15 23:49:16,0,0,store_front,Unknown,
2025-09-15 23:49:17,0,0,store_front,Unknown,
2025-09-15 23:49:17,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:18,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:18,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:18,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:19,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:19,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:20,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:20,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:20,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:21,0,0,store_front,Uncertain,
2025-09-15 23:49:21,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:22,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:22,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:23,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:23,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:24,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:24,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:25,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:25,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:25,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:26,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:26,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:27,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:27,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:28,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:49:28,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:49:29,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:29,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:29,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:30,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:30,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:30,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:31,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:31,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:32,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:32,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:32,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:33,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:33,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:33,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:34,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:34,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:34,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:35,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:35,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:35,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:36,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:36,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:36,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:37,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:37,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:37,0,0,store_front,Unknown,
2025-09-15 23:49:37,0,0,store_front,Unknown,
2025-09-15 23:49:38,0,0,store_front,Unknown,
2025-09-15 23:49:38,0,0,store_front,Unknown,
2025-09-15 23:49:38,0,0,store_front,Unknown,
2025-09-15 23:49:39,0,0,store_front,Unknown,
2025-09-15 23:49:39,0,0,store_front,Unknown,
2025-09-15 23:49:39,0,0,store_front,Unknown,
2025-09-15 23:49:39,0,0,store_front,Unknown,
2025-09-15 23:49:40,0,0,store_front,Unknown,
2025-09-15 23:49:40,0,0,store_front,Unknown,
2025-09-15 23:49:40,0,0,store_front,Unknown,
2025-09-15 23:49:40,0,0,store_front,Unknown,
2025-09-15 23:49:41,0,0,store_front,Unknown,
2025-09-15 23:49:41,0,0,store_front,Unknown,
2025-09-15 23:49:41,0,0,store_front,Unknown,
2025-09-15 23:49:42,0,0,store_front,Unknown,
2025-09-15 23:49:42,0,0,store_front,Unknown,
2025-09-15 23:49:42,0,0,store_front,Uncertain,
2025-09-15 23:49:42,0,0,store_front,Unknown,
2025-09-15 23:49:43,0,0,store_front,Unknown,
2025-09-15 23:49:43,0,0,store_front,Unknown,
2025-09-15 23:49:43,0,0,store_front,Unknown,
2025-09-15 23:49:43,0,0,store_front,Unknown,
2025-09-15 23:49:43,0,0,store_front,Unknown,
2025-09-15 23:49:44,0,0,store_front,Unknown,
2025-09-15 23:49:44,0,0,store_front,Unknown,
2025-09-15 23:49:44,0,0,store_front,Unknown,
2025-09-15 23:49:45,0,0,store_front,Unknown,
2025-09-15 23:49:45,0,0,store_front,Unknown,
2025-09-15 23:49:45,0,0,store_front,Unknown,
2025-09-15 23:49:46,0,0,store_front,Unknown,
2025-09-15 23:49:46,0,0,store_front,Unknown,
2025-09-15 23:49:46,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:47,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:47,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:47,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:47,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:48,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:48,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:48,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:48,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:49,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:49,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:49,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:50,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:50,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:50,0,0,store_front,Unknown,Inactivity
2025-09-15 23:49:50,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:49:51,0,0,store_front,Uncertain,
2025-09-15 23:49:51,0,0,store_front,Uncertain,
2025-09-15 23:49:51,0,0,store_front,Unknown,
2025-09-15 23:49:51,0,0,store_front,Uncertain,
2025-09-15 23:49:52,0,0,store_front,Lying,Fall
2025-09-15 23:49:52,0,0,store_front,Unknown,
2025-09-15 23:49:52,0,0,store_front,Unknown,
2025-09-15 23:49:53,0,0,store_front,Unknown,
2025-09-15 23:49:53,0,0,store_front,Unknown,
2025-09-15 23:49:53,0,0,store_front,Unknown,
2025-09-15 23:49:53,0,0,store_front,Unknown,
2025-09-15 23:49:54,0,0,store_front,Unknown,
2025-09-15 23:49:54,0,0,store_front,Unknown,
2025-09-15 23:49:54,0,0,store_front,Unknown,
2025-09-15 23:49:55,0,0,store_front,Unknown,
2025-09-15 23:49:55,0,0,store_front,Unknown,
2025-09-15 23:49:55,0,0,store_front,Unknown,
2025-09-15 23:49:56,0,0,store_front,Unknown,
2025-09-15 23:49:56,0,0,store_front,Unknown,
2025-09-15 23:49:56,0,0,store_front,Unknown,
2025-09-15 23:49:57,0,0,store_front,Unknown,
2025-09-15 23:49:57,0,0,store_front,Lying,Fall
2025-09-15 23:49:57,0,0,store_front,Lying,Fall
2025-09-15 23:49:58,0,0,store_front,Lying,Fall
2025-09-15 23:49:58,0,0,store_front,Lying,Fall
2025-09-15 23:49:58,0,0,store_front,Lying,Fall
2025-09-15 23:49:59,0,0,store_front,Lying,Fall
2025-09-15 23:49:59,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:49:59,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:49:59,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:50:00,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:50:00,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:50:01,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:50:01,0,0,store_front,Lying,Fall
2025-09-15 23:50:01,0,0,store_front,Lying,Fall
2025-09-15 23:50:02,0,0,store_front,Lying,Fall
2025-09-15 23:50:02,0,0,store_front,Lying,Fall
2025-09-15 23:50:02,0,0,store_front,Lying,Fall
2025-09-15 23:50:03,0,0,store_front,Lying,Fall
2025-09-15 23:50:03,0,0,store_front,Lying,Fall
2025-09-15 23:50:03,0,0,store_front,Lying,Fall
2025-09-15 23:50:04,0,0,store_front,Lying,Fall
2025-09-15 23:50:04,0,0,store_front,Lying,Fall
2025-09-15 23:50:04,0,0,store_front,Lying,Fall
2025-09-15 23:50:04,0,0,store_front,Lying,Fall
2025-09-15 23:50:05,0,0,store_front,Lying,Fall
2025-09-15 23:50:05,0,0,store_front,Lying,Fall
2025-09-15 23:50:05,0,0,store_front,Lying,Fall
2025-09-15 23:50:06,0,0,store_front,Lying,Fall
2025-09-15 23:50:06,0,0,store_front,Lying,Fall
2025-09-15 23:50:06,0,0,store_front,Lying,Fall
2025-09-15 23:50:07,0,0,store_front,Lying,Fall
2025-09-15 23:50:07,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:07,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:08,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:08,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:08,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:09,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:09,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:09,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:09,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:10,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:10,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:10,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:11,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:11,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:11,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:11,0,0,store_front,Lying,Fall Abandoned Object
2025-09-15 23:50:12,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:12,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:12,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:12,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:13,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:13,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:13,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:14,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:14,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:14,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:14,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:15,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:15,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:15,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:15,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:15,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:16,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:16,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:16,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:16,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:17,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:17,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:17,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:17,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:18,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:18,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:18,0,0,store_front,Uncertain,
2025-09-15 23:50:18,0,0,store_front,Unknown,
2025-09-15 23:50:18,0,0,store_front,Unknown,
2025-09-15 23:50:19,0,0,store_front,Unknown,
2025-09-15 23:50:19,0,0,store_front,Unknown,
2025-09-15 23:50:19,0,0,store_front,Unknown,
2025-09-15 23:50:19,0,0,store_front,Unknown,
2025-09-15 23:50:20,0,0,store_front,Uncertain,
2025-09-15 23:50:20,0,0,store_front,Unknown,
2025-09-15 23:50:20,0,0,store_front,Unknown,
2025-09-15 23:50:21,0,0,store_front,Unknown,
2025-09-15 23:50:21,0,0,store_front,Unknown,
2025-09-15 23:50:21,0,0,store_front,Unknown,
2025-09-15 23:50:21,0,0,store_front,Unknown,
2025-09-15 23:50:22,0,0,store_front,Unknown,
2025-09-15 23:50:22,0,0,store_front,Unknown,
2025-09-15 23:50:22,0,0,store_front,Unknown,
2025-09-15 23:50:23,0,0,store_front,Unknown,
2025-09-15 23:50:23,0,0,store_front,Unknown,
2025-09-15 23:50:23,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:24,0,0,store_front,Unknown,
2025-09-15 23:50:24,0,0,store_front,Unknown,
2025-09-15 23:50:24,0,0,store_front,Unknown,
2025-09-15 23:50:25,0,0,store_front,Unknown,
2025-09-15 23:50:25,0,0,store_front,Unknown,
2025-09-15 23:50:25,0,0,store_front,Unknown,
2025-09-15 23:50:26,0,0,store_front,Unknown,
2025-09-15 23:50:26,0,0,store_front,Unknown,
2025-09-15 23:50:26,0,0,store_front,Unknown,
2025-09-15 23:50:27,0,0,store_front,Unknown,
2025-09-15 23:50:27,0,0,store_front,Unknown,
2025-09-15 23:50:27,0,0,store_front,Unknown,
2025-09-15 23:50:28,0,0,store_front,Unknown,
2025-09-15 23:50:28,0,0,store_front,Unknown,
2025-09-15 23:50:28,0,0,store_front,Unknown,
2025-09-15 23:50:29,0,0,store_front,Unknown,
2025-09-15 23:50:29,0,0,store_front,Unknown,
2025-09-15 23:50:29,0,0,store_front,Unknown,
2025-09-15 23:50:29,0,0,store_front,Unknown,
2025-09-15 23:50:30,0,0,store_front,Unknown,
2025-09-15 23:50:30,0,0,store_front,Unknown,
2025-09-15 23:50:30,0,0,store_front,Unknown,
2025-09-15 23:50:31,0,0,store_front,Unknown,
2025-09-15 23:50:31,0,0,store_front,Unknown,
2025-09-15 23:50:31,0,0,store_front,Unknown,
2025-09-15 23:50:32,0,0,store_front,Unknown,
2025-09-15 23:50:32,0,0,store_front,Unknown,
2025-09-15 23:50:32,0,0,store_front,Uncertain,
2025-09-15 23:50:33,0,0,store_front,Uncertain,
2025-09-15 23:50:33,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:33,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:34,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:34,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:34,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:35,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:35,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:35,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:36,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:36,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:36,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:36,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:37,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:37,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:38,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:38,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:38,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:39,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:39,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:39,0,0,store_front,Unknown,Abandoned Object
2025-09-15 23:50:40,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:40,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:40,0,0,store_front,Uncertain,Abandoned Object
2025-09-15 23:50:41,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:41,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:42,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:42,0,0,store_front,Uncertain,Inactivity Abandoned Object
2025-09-15 23:50:42,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:43,0,0,store_front,Unknown,Inactivity Abandoned Object
2025-09-15 23:50:43,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:43,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:44,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:44,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:45,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:45,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:45,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:46,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:46,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:46,0,0,store_front,Unknown,
2025-09-15 23:50:47,0,0,store_front,Unknown,
2025-09-15 23:50:47,0,0,store_front,Uncertain,
2025-09-15 23:50:47,0,0,store_front,Uncertain,
2025-09-15 23:50:48,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:48,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:49,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:49,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:49,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:50,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:50,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:50,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:51,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:51,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:50:52,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:52,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:52,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:53,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:53,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:53,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:54,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:54,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:55,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:55,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:55,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:56,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:57,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:57,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:57,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:58,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:58,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:58,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:59,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:59,0,0,store_front,Unknown,Inactivity
2025-09-15 23:50:59,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:00,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:00,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:00,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:01,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:01,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:02,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:02,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:03,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:03,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:03,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:04,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:04,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:04,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:05,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:05,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:05,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:06,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:06,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:07,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:07,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:07,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:08,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:08,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:09,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:09,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:09,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:10,0,0,store_front,Lying,Fall Inactivity
2025-09-15 23:51:10,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:10,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:11,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:11,0,0,store_front,Uncertain,Inactivity
2025-09-15 23:51:11,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:12,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:12,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:12,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:13,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:13,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:13,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:14,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:14,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:14,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:15,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:15,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:15,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:16,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:16,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:16,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:17,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:17,0,0,store_front,Unknown,Inactivity
2025-09-15 23:51:18,0,0,store_front,Unknown,Inactivity
